Timestamp,From Bank,Account,To Bank,Account_4,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Amount Difference,Absolute Difference,Hour,Day,Day of Week,Cross-bank,Currency Mismatch,Anomaly Score,Anomaly Rank,Risk Tier
2022-09-02 05:23:00,1,800056160,1,8011B12F0,1512.62,US Dollar,1512.62,US Dollar,Cash,0,0.0,0.0,5,Friday,4,0,0,0.437061493974316,191,Low
2022-09-02 05:27:00,1,800056160,1,8011B12F0,2171.12,US Dollar,2171.12,US Dollar,ACH,0,0.0,0.0,5,Friday,4,0,0,0.38828635998531147,379,Low
2022-09-02 13:54:00,1,800C1CAB0,1,800D0FD30,27.05,US Dollar,27.05,US Dollar,ACH,0,0.0,0.0,13,Friday,4,0,0,0.4014471394280807,296,Low
2022-09-05 08:22:00,1,80005AB30,1,80026CDF0,227.5,US Dollar,227.5,US Dollar,Cheque,0,0.0,0.0,8,Monday,0,0,0,0.4105441589418616,243,Low
2022-09-07 16:31:00,1,800059440,1,800379860,156.25,US Dollar,156.25,US Dollar,ACH,0,0.0,0.0,16,Wednesday,2,0,0,0.39655349613225477,328,Low
2022-09-01 00:03:00,1,8000F7850,1,8000F7850,8.55,US Dollar,8.55,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.38745740193107847,385,Low
2022-09-01 00:27:00,1,8003BC2C0,1,8003BC2C0,17.44,US Dollar,17.44,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.3755883221211662,477,Low
2022-09-01 00:08:00,1,8057E3B70,1,8057E3B70,85.04,US Dollar,85.04,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.384928403851907,408,Low
2022-09-01 20:29:00,1,807FBEE40,1,807FBEE40,14.47,US Dollar,14.47,US Dollar,Reinvestment,0,0.0,0.0,20,Thursday,3,0,0,0.40236184663700797,287,Low
2022-09-03 03:52:00,1,800054E60,1,800054E60,427.06,US Dollar,427.06,US Dollar,ACH,0,0.0,0.0,3,Saturday,5,0,0,0.4047541538374201,273,Low
2022-09-03 04:21:00,1,8008C8810,1,80283DFF0,826.99,US Dollar,826.99,US Dollar,Credit Card,0,0.0,0.0,4,Saturday,5,0,0,0.4042870695942751,278,Low
2022-09-06 02:20:00,1,8003114D0,1,800776160,176.49,US Dollar,176.49,US Dollar,Cheque,0,0.0,0.0,2,Tuesday,1,0,0,0.40992647675539046,245,Low
2022-09-06 19:12:00,1,8001E5B00,1,800262700,2721.3,US Dollar,2721.3,US Dollar,Cash,0,0.0,0.0,19,Tuesday,1,0,0,0.4486127395125567,161,Low
2022-09-08 01:17:00,1,8001C5D70,1,8001D1F20,200.23,US Dollar,200.23,US Dollar,Credit Card,0,0.0,0.0,1,Thursday,3,0,0,0.3974188430705035,316,Low
2022-09-09 00:19:00,1,80015D7D0,1,8126EF0B0,33.9,US Dollar,33.9,US Dollar,Credit Card,0,0.0,0.0,0,Friday,4,0,0,0.4251935682879739,208,Low
2022-09-01 00:17:00,1,80419D520,1,80419D520,14.53,US Dollar,14.53,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.37631655718555757,470,Low
2022-09-01 07:53:00,1,80033E1F0,1,803E49B70,1175.42,US Dollar,1175.42,US Dollar,Credit Card,0,0.0,0.0,7,Thursday,3,0,0,0.37996361457840827,439,Low
2022-09-01 17:47:00,1,80021E560,1,80021E560,19372.31,US Dollar,19372.31,US Dollar,Reinvestment,0,0.0,0.0,17,Thursday,3,0,0,0.3864443642310293,391,Low
2022-09-01 19:35:00,1,80BFBB6B0,1,80BFBB6B0,19.93,US Dollar,19.93,US Dollar,Reinvestment,0,0.0,0.0,19,Thursday,3,0,0,0.3938925038113461,344,Low
2022-09-01 22:28:00,1,80D8ADB90,1,80D8ADB90,676.98,US Dollar,676.98,US Dollar,Reinvestment,0,0.0,0.0,22,Thursday,3,0,0,0.40267236543721324,284,Low
2022-09-02 11:23:00,1,8004279F0,1,8012D4CB0,453.1,US Dollar,453.1,US Dollar,Cheque,0,0.0,0.0,11,Friday,4,0,0,0.3859238624369336,396,Low
2022-09-02 13:21:00,1,80369FEB0,1,80369FEB0,21872.58,Euro,25629.93,US Dollar,ACH,0,-3757.3499999999985,3757.3499999999985,13,Friday,4,0,1,0.4530627811643475,152,Low
2022-09-05 14:01:00,1,8000F7850,1,80010F690,8138.79,US Dollar,8138.79,US Dollar,Credit Card,0,0.0,0.0,14,Monday,0,0,0,0.4189672137986667,217,Low
2022-09-09 21:53:00,1,80005AB30,1,80026CDF0,1218.03,US Dollar,1218.03,US Dollar,Credit Card,0,0.0,0.0,21,Friday,4,0,0,0.4013442008316607,297,Low
2022-09-01 08:17:00,1,805421990,1,805421990,81004.43,US Dollar,81004.43,US Dollar,Reinvestment,0,0.0,0.0,8,Thursday,3,0,0,0.38651268158511703,390,Low
2022-09-01 08:47:00,1,807FBEE40,1,80ACBD300,54.64,US Dollar,54.64,US Dollar,Credit Card,0,0.0,0.0,8,Thursday,3,0,0,0.3955943197137769,335,Low
2022-09-05 14:07:00,1,8000F7850,1,80010F690,26768.26,US Dollar,26768.26,US Dollar,Wire,0,0.0,0.0,14,Monday,0,0,0,0.4641348600644798,130,Low
2022-09-06 07:10:00,1,8003D23C0,1,800779280,121.98,US Dollar,121.98,US Dollar,Credit Card,0,0.0,0.0,7,Tuesday,1,0,0,0.4058860185768444,269,Low
2022-09-01 00:29:00,1,8000EEF40,1,8000EEF40,9.09,US Dollar,9.09,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.38498603950686205,406,Low
2022-09-01 07:44:00,1,802E3CCF0,1,802E3CCF0,236.75,US Dollar,236.75,US Dollar,Reinvestment,0,0.0,0.0,7,Thursday,3,0,0,0.38171880378046036,428,Low
2022-09-01 22:15:00,1,801227860,1,801227860,2981124303.0,Ruble,38315823.13,US Dollar,ACH,0,2942808479.87,2942808479.87,22,Thursday,3,0,1,0.5775421226922204,18,High
2022-09-03 09:52:00,1,800128AC0,1,8001E2110,190.19,US Dollar,190.19,US Dollar,Credit Card,0,0.0,0.0,9,Saturday,5,0,0,0.39941736207937717,307,Low
2022-09-05 13:41:00,1,8006BB300,1,800723180,856.16,US Dollar,856.16,US Dollar,Cheque,0,0.0,0.0,13,Monday,0,0,0,0.4041867074714383,279,Low
2022-09-05 19:01:00,1,8000F1870,1,80016F320,4728579.86,US Dollar,4728579.86,US Dollar,Wire,0,0.0,0.0,19,Monday,0,0,0,0.5099909638051069,51,Low
2022-09-10 00:19:00,1,803326CB0,1,803326CB0,3508736.65,Rupee,47774.31,US Dollar,ACH,0,3460962.34,3460962.34,0,Saturday,5,0,1,0.5497413554581281,21,High
2022-09-01 00:24:00,1,8011B0440,1,8011B0440,8.65,US Dollar,8.65,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.3869417463479265,387,Low
2022-09-01 00:11:00,1,8037C0330,1,8037C0330,21.33,US Dollar,21.33,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.37628663008970614,471,Low
2022-09-01 07:09:00,1,8000F49E0,1,8001093C0,1828.92,US Dollar,1828.92,US Dollar,Credit Card,0,0.0,0.0,7,Thursday,3,0,0,0.3844522394416042,411,Low
2022-09-01 09:38:00,1,80010DEA0,1,8003A50D0,138.03,US Dollar,138.03,US Dollar,Wire,0,0.0,0.0,9,Thursday,3,0,0,0.4349335212588406,195,Low
2022-09-01 13:34:00,1,800691090,1,800691090,5.96,US Dollar,5.96,US Dollar,Reinvestment,0,0.0,0.0,13,Thursday,3,0,0,0.40193443872248785,290,Low
2022-09-01 14:45:00,1,80025A9E0,1,80025A9E0,925.87,US Dollar,925.87,US Dollar,Reinvestment,0,0.0,0.0,14,Thursday,3,0,0,0.3821067496286283,422,Low
2022-09-01 17:03:00,1,8004A34E0,1,8004A34E0,22.88,US Dollar,22.88,US Dollar,Reinvestment,0,0.0,0.0,17,Thursday,3,0,0,0.3927444244187212,351,Low
2022-09-02 19:30:00,1,800143BF0,1,801A2F890,65.86,US Dollar,65.86,US Dollar,Credit Card,0,0.0,0.0,19,Friday,4,0,0,0.4059796000273653,268,Low
2022-09-04 05:42:00,1,800155BB0,1,800217140,1172.54,US Dollar,1172.54,US Dollar,Credit Card,0,0.0,0.0,5,Sunday,6,0,0,0.41780226726552555,220,Low
2022-09-06 12:08:00,1,8006AF880,1,8006AF880,2146543.72,Ruble,27589.12,US Dollar,ACH,0,2118954.6,2118954.6,12,Tuesday,1,0,1,0.5165264775313441,45,Medium
2022-09-09 01:25:00,1,800F443A0,1,800F443A0,1123.44,Euro,1316.43,US Dollar,ACH,0,-192.99,192.99,1,Friday,4,0,1,0.44435351402826007,172,Low
2022-09-09 21:00:00,1,8000F7850,1,80010F690,512256.69,US Dollar,512256.69,US Dollar,Cheque,0,0.0,0.0,21,Friday,4,0,0,0.4441550095182728,174,Low
2022-09-01 00:26:00,1,800BAB8C0,1,800BAB8C0,1476694.72,US Dollar,1476694.72,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.40641193676945314,267,Low
2022-09-01 00:15:00,1,800FCC3B0,1,800FCC3B0,35985.91,US Dollar,35985.91,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.375192993086135,484,Low
2022-09-01 00:19:00,1,803322A30,1,803322A30,311084.84,US Dollar,311084.84,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.39017474480246844,367,Low
2022-09-01 10:31:00,1,800A514F0,1,800A514F0,41470.75,Euro,48594.74,US Dollar,ACH,0,-7123.989999999998,7123.989999999998,10,Thursday,3,0,1,0.4550950324958922,145,Low
2022-09-01 19:50:00,1,800C28C00,1,800C28C00,7763.52,US Dollar,7763.52,US Dollar,Reinvestment,0,0.0,0.0,19,Thursday,3,0,0,0.3862449172056656,393,Low
2022-09-04 13:27:00,1,8023438C0,1,8023438C0,1673041.14,Ruble,21503.28,US Dollar,ACH,0,1651537.8599999999,1651537.8599999999,13,Sunday,6,0,1,0.5283766120475288,32,Medium
2022-09-05 19:42:00,1,800058B80,1,8019D82F0,27186.66,US Dollar,27186.66,US Dollar,Credit Card,0,0.0,0.0,19,Monday,0,0,0,0.42766075155352945,202,Low
2022-09-01 00:13:00,1,8006C7290,1,8006C7290,8943.98,US Dollar,8943.98,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.37519856517161726,483,Low
2022-09-01 00:26:00,1,80115B400,1,80115B400,105392.84,US Dollar,105392.84,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.3831169729409709,417,Low
2022-09-01 00:29:00,1,80229EE00,1,80229EE00,969246.0,US Dollar,969246.0,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.4009100167395345,299,Low
2022-09-01 04:48:00,1,800805FD0,1,800805FD0,20.14,US Dollar,20.14,US Dollar,Reinvestment,0,0.0,0.0,4,Thursday,3,0,0,0.37938137603934896,445,Low
2022-09-01 06:25:00,1,800F66770,1,800F66770,11.76,US Dollar,11.76,US Dollar,Reinvestment,0,0.0,0.0,6,Thursday,3,0,0,0.38311609262775614,418,Low
2022-09-05 13:26:00,1,8001409E0,1,8001D49A0,21655.62,US Dollar,21655.62,US Dollar,Credit Card,0,0.0,0.0,13,Monday,0,0,0,0.42098985455078625,211,Low
2022-09-09 01:04:00,1,800627370,1,800723180,13.07,US Dollar,13.07,US Dollar,Wire,0,0.0,0.0,1,Friday,4,0,0,0.45830359504856294,139,Low
2022-09-09 08:47:00,1,8001A2CD0,1,8005D3090,1.14,US Dollar,1.14,US Dollar,Cash,0,0.0,0.0,8,Friday,4,0,0,0.4773290782136817,106,Low
2022-09-09 21:27:00,1,80005B9B0,1,80005B9B0,16.85,Euro,19.75,US Dollar,ACH,0,-2.8999999999999986,2.8999999999999986,21,Friday,4,0,1,0.47318473542174966,113,Low
2022-09-01 00:06:00,1,800DD4430,1,800DD4430,22.09,US Dollar,22.09,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.3768361190545398,466,Low
2022-09-01 00:09:00,1,8015D1610,1,8015D1610,2335.29,US Dollar,2335.29,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.3742088129399652,496,Low
2022-09-01 23:29:00,1,8001E5B00,1,8001E5B00,379696.56,US Dollar,379696.56,US Dollar,Reinvestment,0,0.0,0.0,23,Thursday,3,0,0,0.4257989192219141,205,Low
2022-09-02 08:01:00,1,800058B80,1,800058B80,72911.9,US Dollar,72911.9,US Dollar,Cheque,0,0.0,0.0,8,Friday,4,0,0,0.4097701779563153,248,Low
2022-09-03 07:05:00,1,8000F7850,1,80047EED0,571.68,US Dollar,571.68,US Dollar,Cheque,0,0.0,0.0,7,Saturday,5,0,0,0.3903460338747815,365,Low
2022-09-03 23:06:00,1,800B0E670,1,800B0E670,1833519158.0,Yen,17395817.44,US Dollar,ACH,0,1816123340.56,1816123340.56,23,Saturday,5,0,1,0.5821493186284372,15,High
2022-09-04 22:05:00,1,800109820,1,8001E6840,87.16,US Dollar,87.16,US Dollar,Credit Card,0,0.0,0.0,22,Sunday,6,0,0,0.44137297193009,179,Low
2022-09-05 03:50:00,1,8000ECD60,1,8000ECD10,4933.09,US Dollar,4933.09,US Dollar,ACH,0,0.0,0.0,3,Monday,0,0,0,0.41657749540952455,222,Low
2022-09-07 19:11:00,1,80068A850,1,80068A850,409.75,Euro,480.14,US Dollar,ACH,0,-70.38999999999999,70.38999999999999,19,Wednesday,2,0,1,0.443827481003842,175,Low
2022-09-08 00:55:00,1,8001F1730,1,80022F0A0,1171.02,US Dollar,1171.02,US Dollar,Cheque,0,0.0,0.0,0,Thursday,3,0,0,0.3956921290481196,334,Low
2022-09-08 11:37:00,1,8001A4C70,1,8003080E0,8315.64,US Dollar,8315.64,US Dollar,ACH,0,0.0,0.0,11,Thursday,3,0,0,0.386195435345466,395,Low
2022-09-09 00:10:00,1,8004E9930,1,8004E9930,164.97,Brazil Real,29.22,US Dollar,ACH,0,135.75,135.75,0,Friday,4,0,1,0.5184278058029365,42,Medium
2022-09-09 04:43:00,1,8002C3B00,1,8006BB300,206.5,US Dollar,206.5,US Dollar,Cheque,0,0.0,0.0,4,Friday,4,0,0,0.39557330656500794,336,Low
2022-09-01 00:29:00,1,8043C5C00,1,8043C5C00,12.8,US Dollar,12.8,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.3789926027972589,446,Low
2022-09-01 00:14:00,1,80E1F02C0,1,80E1F02C0,5561.65,US Dollar,5561.65,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.37472788998237727,491,Low
2022-09-01 08:00:00,1,80049CEA0,1,80049CEA0,23.76,US Dollar,23.76,US Dollar,Reinvestment,0,0.0,0.0,8,Thursday,3,0,0,0.3796873784174613,443,Low
2022-09-01 19:40:00,1,8000EEE80,1,8000EEE80,141250.92,UK Pound,182447.59,US Dollar,ACH,0,-41196.669999999984,41196.669999999984,19,Thursday,3,0,1,0.5156352716149415,47,Medium
2022-09-06 06:26:00,1,8005D92A0,1,8005D92A0,1268.8,Euro,1486.76,US Dollar,ACH,0,-217.96000000000004,217.96000000000004,6,Tuesday,1,0,1,0.45464594588421775,147,Low
2022-09-07 23:51:00,1,800193DF0,1,800193DF0,113967.0,Euro,133544.65,US Dollar,ACH,0,-19577.649999999994,19577.649999999994,23,Wednesday,2,0,1,0.4896574105592343,81,Low
2022-09-10 17:08:00,1,8001495E0,1,8001495E0,289.0,Euro,338.65,US Dollar,ACH,0,-49.64999999999998,49.64999999999998,17,Saturday,5,0,1,0.4485341186341489,163,Low
2022-09-01 00:29:00,1,800107BD0,1,8001488C0,449.68,US Dollar,449.68,US Dollar,ACH,0,0.0,0.0,0,Thursday,3,0,0,0.39732660000470754,318,Low
2022-09-01 00:25:00,1,801199180,1,801199180,697233.32,US Dollar,697233.32,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.39691850549520596,325,Low
2022-09-01 19:06:00,1,800776160,1,801BD4230,16157.37,US Dollar,16157.37,US Dollar,Credit Card,0,0.0,0.0,19,Thursday,3,0,0,0.39912907235522155,309,Low
2022-09-01 21:21:00,1,800C16B80,1,800C16B80,9.24,US Dollar,9.24,US Dollar,Reinvestment,0,0.0,0.0,21,Thursday,3,0,0,0.4133035331448174,233,Low
2022-09-02 21:53:00,1,8003F6920,1,8003F6920,31364460.27,Euro,36752355.6,US Dollar,ACH,0,-5387895.330000002,5387895.330000002,21,Friday,4,0,1,0.5319793011913146,27,Medium
2022-09-06 19:53:00,1,80011C0A0,1,800162F90,17846.87,US Dollar,17846.87,US Dollar,Cheque,0,0.0,0.0,19,Tuesday,1,0,0,0.41138605356965935,239,Low
2022-09-07 12:34:00,1,8000F49E0,1,804237A50,3410.89,US Dollar,3410.89,US Dollar,Cheque,0,0.0,0.0,12,Wednesday,2,0,0,0.38885337330504455,375,Low
2022-09-09 19:39:00,1,8001BDFF0,1,800E2B950,248.64,US Dollar,248.64,US Dollar,ACH,0,0.0,0.0,19,Friday,4,0,0,0.3933375472519848,348,Low
2022-09-09 22:08:00,1,8001D1F20,1,8001D1F20,299.7,Euro,351.19,US Dollar,ACH,0,-51.49000000000001,51.49000000000001,22,Friday,4,0,1,0.445065492173525,171,Low
2022-09-01 00:16:00,1,8000F7850,1,8001003A0,1544.01,US Dollar,1544.01,US Dollar,Cheque,0,0.0,0.0,0,Thursday,3,0,0,0.3966503034457076,327,Low
2022-09-01 10:17:00,1,8003080E0,1,800580F30,14.83,US Dollar,14.83,US Dollar,Wire,0,0.0,0.0,10,Thursday,3,0,0,0.43902959465445623,185,Low
2022-09-01 16:50:00,1,805E515E0,1,805E515E0,9.91,US Dollar,9.91,US Dollar,Reinvestment,0,0.0,0.0,16,Thursday,3,0,0,0.39719861210199264,321,Low
2022-09-01 19:59:00,1,8003E2FB0,1,8003E2FB0,8483.57,US Dollar,8483.57,US Dollar,Reinvestment,0,0.0,0.0,19,Thursday,3,0,0,0.38552308273695785,399,Low
2022-09-01 21:48:00,1,8016BCC20,1,8016BCC20,17.84,US Dollar,17.84,US Dollar,Reinvestment,0,0.0,0.0,21,Thursday,3,0,0,0.4025482427337661,285,Low
2022-09-05 16:12:00,1,80066ADC0,1,80066ADC0,86001.26,Brazil Real,15230.9,US Dollar,ACH,0,70770.36,70770.36,16,Monday,0,0,1,0.5242041612370182,36,Medium
2022-09-07 09:59:00,1,8002183B0,1,8002B62D0,358.14,US Dollar,358.14,US Dollar,Cheque,0,0.0,0.0,9,Wednesday,2,0,0,0.3884005794588757,378,Low
2022-09-08 00:05:00,1,800058B80,1,8019D82F0,132355.38,US Dollar,132355.38,US Dollar,ACH,0,0.0,0.0,0,Thursday,3,0,0,0.41195477054371665,238,Low
2022-09-09 22:00:00,1,800057620,1,800057620,858.28,US Dollar,858.28,US Dollar,Cheque,0,0.0,0.0,22,Friday,4,0,0,0.40058506257264564,300,Low
2022-09-01 00:02:00,1,8034B0530,1,8034B0530,47.78,US Dollar,47.78,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.382880448426416,419,Low
2022-09-01 00:05:00,1,810E3E0E0,1,810E3E0E0,66116.16,US Dollar,66116.16,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.37742741530362306,461,Low
2022-09-01 05:18:00,1,8019C1330,1,8081EC7D0,17524357.31,US Dollar,17524357.31,US Dollar,ACH,0,0.0,0.0,5,Thursday,3,0,0,0.43723766462546176,189,Low
2022-09-01 15:32:00,1,8066C4730,1,8066C4730,110.81,Euro,129.84,US Dollar,ACH,0,-19.03,19.03,15,Thursday,3,0,1,0.4443244137610745,173,Low
2022-09-03 10:25:00,1,80010DEA0,1,8003A50D0,128.91,US Dollar,128.91,US Dollar,Credit Card,0,0.0,0.0,10,Saturday,5,0,0,0.4024136870466894,286,Low
2022-09-05 00:41:00,1,8003A4750,1,80D04B860,8136.8,US Dollar,8136.8,US Dollar,Cash,0,0.0,0.0,0,Monday,0,0,0,0.47373768388156545,112,Low
2022-09-05 10:27:00,1,80018BA80,1,80058FDB0,3730.82,US Dollar,3730.82,US Dollar,Cheque,0,0.0,0.0,10,Monday,0,0,0,0.4058730547177228,270,Low
2022-09-07 16:49:00,1,8006BB300,1,800723180,856.16,US Dollar,856.16,US Dollar,Cheque,0,0.0,0.0,16,Wednesday,2,0,0,0.39015588976520443,368,Low
2022-09-09 10:38:00,1,800419710,1,800C4C080,2468.6,US Dollar,2468.6,US Dollar,Cheque,0,0.0,0.0,10,Friday,4,0,0,0.3838913330806995,415,Low
2022-09-01 00:02:00,1,80038AE40,1,80038AE40,18.93,US Dollar,18.93,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.3752407431942615,482,Low
2022-09-01 00:28:00,1,800581730,1,800581730,3.25,US Dollar,3.25,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.4159661320789322,224,Low
2022-09-01 00:15:00,1,800583590,1,800583590,32578.63,US Dollar,32578.63,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.3751815299302638,485,Low
2022-09-01 00:02:00,1,80293CEE0,1,80293CEE0,23.44,US Dollar,23.44,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.37845182186569637,450,Low
2022-09-01 11:55:00,1,800116420,1,80011AA30,295.27,US Dollar,295.27,US Dollar,Credit Card,0,0.0,0.0,11,Thursday,3,0,0,0.3817426138957736,427,Low
2022-09-01 19:26:00,1,800466E10,1,800466E10,18653.42,US Dollar,18653.42,US Dollar,Reinvestment,0,0.0,0.0,19,Thursday,3,0,0,0.3875101720327552,384,Low
2022-09-02 15:48:00,1,8008E55A0,1,8008E55A0,9581.11,UK Pound,12375.49,US Dollar,ACH,0,-2794.379999999999,2794.379999999999,15,Friday,4,0,1,0.4968574442137696,69,Low
2022-09-05 14:55:00,1,800057020,1,800057020,36.55,Euro,42.83,US Dollar,ACH,0,-6.280000000000001,6.280000000000001,14,Monday,0,0,1,0.4779824252101218,105,Low
2022-09-08 19:28:00,1,8003D23C0,1,800779280,110.46,US Dollar,110.46,US Dollar,Cheque,0,0.0,0.0,19,Thursday,3,0,0,0.407130393005414,264,Low
2022-09-10 19:48:00,1,80005B9B0,1,80005B9B0,16.85,Euro,19.75,US Dollar,ACH,0,-2.8999999999999986,2.8999999999999986,19,Saturday,5,0,1,0.478561454935817,104,Low
2022-09-01 00:00:00,1,80C366180,1,80C366180,9080.07,US Dollar,9080.07,US Dollar,Reinvestment,0,0.0,0.0,0,Thursday,3,0,0,0.3749093909776614,489,Low
2022-09-01 03:45:00,1,812932A50,1,812932A50,393862.65,US Dollar,393862.65,US Dollar,Reinvestment,0,0.0,0.0,3,Thursday,3,0,0,0.39746154086686997,315,Low
2022-09-02 03:32:00,1,8000F7850,1,80010F690,194381.33,US Dollar,194381.33,US Dollar,ACH,0,0.0,0.0,3,Friday,4,0,0,0.4102143951519228,244,Low
2022-09-03 07:58:00,1,800147880,1,8001C8340,590.31,US Dollar,590.31,US Dollar,Cheque,0,0.0,0.0,7,Saturday,5,0,0,0.39013503991943194,369,Low
2022-09-04 10:29:00,1,800058B80,1,80024FF00,18.47,US Dollar,18.47,US Dollar,Wire,0,0.0,0.0,10,Sunday,6,0,0,0.46662325126429605,126,Low
2022-09-07 06:18:00,1,80387F580,1,80387F580,59.93,Euro,70.23,US Dollar,ACH,0,-10.300000000000004,10.300000000000004,6,Wednesday,2,0,1,0.4598997018896542,137,Low
2022-09-08 18:17:00,1,8001F0820,1,8001F0820,173.89,Euro,203.76,US Dollar,ACH,0,-29.870000000000005,29.870000000000005,18,Thursday,3,0,1,0.43913230402669456,184,Low
2022-09-05 14:08:00,1,801227860,4,806ABFC50,4016070742.0,Ruble,4016070742.0,Ruble,Cheque,0,0.0,0.0,14,Monday,0,1,0,0.6821570987242432,4,Critical
2022-09-03 00:12:00,1,801227860,4,806ABFC50,2981124303.0,Ruble,2981124303.0,Ruble,ACH,0,0.0,0.0,0,Saturday,5,1,0,0.6825616542704989,3,Critical
2022-09-03 00:04:00,1,801227860,4,806ABFC50,4016070742.0,Ruble,4016070742.0,Ruble,Cheque,0,0.0,0.0,0,Saturday,5,1,0,0.6870384261648723,1,Critical
2022-09-06 12:19:00,1,8006AF880,4,806294390,651575.57,Ruble,651575.57,Ruble,Cheque,0,0.0,0.0,12,Tuesday,1,1,0,0.6548578647457225,13,High
2022-09-02 18:23:00,1,8006AF880,4,806294390,2146543.72,Ruble,2146543.72,Ruble,Cash,0,0.0,0.0,18,Friday,4,1,0,0.6719630097980605,7,Critical
2022-09-06 12:08:00,1,8006AF880,4,806294390,2146543.72,Ruble,2146543.72,Ruble,Cash,0,0.0,0.0,12,Tuesday,1,1,0,0.6684999321293911,9,Critical
2022-09-06 07:13:00,1,801227860,4,806ABFC50,92760199.31,Ruble,92760199.31,Ruble,Credit Card,0,0.0,0.0,7,Tuesday,1,1,0,0.6769084392679601,5,Critical
2022-09-01 23:24:00,1,802921AF0,8,809F44000,29.6,Canadian Dollar,29.6,Canadian Dollar,ACH,0,0.0,0.0,23,Thursday,3,1,0,0.6721337396794544,6,Critical
2022-09-06 21:12:00,1,802921AF0,8,809F44000,29.6,Canadian Dollar,29.6,Canadian Dollar,ACH,0,0.0,0.0,21,Tuesday,1,1,0,0.6706323236319791,8,Critical
2022-09-10 09:36:00,1,8023438C0,9,8060B3330,741230.51,Ruble,741230.51,Ruble,Cheque,0,0.0,0.0,9,Saturday,5,1,0,0.6579311076325864,11,High
2022-09-04 13:02:00,1,8023438C0,9,8060B3330,741230.51,Ruble,741230.51,Ruble,Cheque,0,0.0,0.0,13,Sunday,6,1,0,0.6677575913334737,10,Critical
2022-09-03 08:00:00,1,8023438C0,9,8060B3330,741230.51,Ruble,741230.51,Ruble,Cheque,0,0.0,0.0,8,Saturday,5,1,0,0.6576821236878261,12,High
2022-09-09 01:41:00,1,8023438C0,9,8060B3330,1673041.14,Ruble,1673041.14,Ruble,Credit Card,0,0.0,0.0,1,Friday,4,1,0,0.6827269066207349,2,Critical
2022-09-02 05:01:00,1,800C4C080,10,800CF7D40,1227478.1,US Dollar,1227478.1,US Dollar,Cheque,0,0.0,0.0,5,Friday,4,1,0,0.5226641002418982,38,Medium
2022-09-07 07:05:00,1,800256410,10,8004AAC30,68.45,US Dollar,68.45,US Dollar,Credit Card,0,0.0,0.0,7,Wednesday,2,1,0,0.4972811340429445,67,Low
2022-09-08 00:29:00,1,8001547E0,10,8001742E0,40.0,US Dollar,40.0,US Dollar,ACH,0,0.0,0.0,0,Thursday,3,1,0,0.5090112457226584,54,Low
2022-09-08 06:02:00,1,8001A6A40,10,8005B6BD0,237.24,US Dollar,237.24,US Dollar,Credit Card,0,0.0,0.0,6,Thursday,3,1,0,0.4868181117934763,86,Low
2022-09-06 20:12:00,1,800157300,10,800156DC0,3715.32,US Dollar,3715.32,US Dollar,ACH,0,0.0,0.0,20,Tuesday,1,1,0,0.5013698827794263,64,Low
2022-09-01 01:56:00,1,800107BD0,10,8001AA320,31657.77,US Dollar,31657.77,US Dollar,Cheque,0,0.0,0.0,1,Thursday,3,1,0,0.49581147644758705,70,Low
2022-09-02 00:43:00,1,8002FDA90,10,800D264D0,1732891.0,US Dollar,1732891.0,US Dollar,Cheque,0,0.0,0.0,0,Friday,4,1,0,0.5434772633191051,25,High
2022-09-04 04:37:00,1,800139D10,10,8010E7A90,472.88,US Dollar,472.88,US Dollar,Cheque,0,0.0,0.0,4,Sunday,6,1,0,0.49340892918271334,74,Low
